#1e3_noboost	1e6_noboost	1e3_boost	1e6_boost
0.56572	0.66008	0.80000	0.60000
0.56627	0.66008	0.70000	0.70000
0.56695	0.66006	0.60000	0.80000
0.56736	0.66004	0.70000	0.70000
0.56777	0.66002	0.80000	0.60000
0.56863	0.66001	0.70000	0.70000
0.56978	0.65999	0.80000	0.80000
0.56976	0.66002	0.90000	0.70000
0.57101	0.66000	0.90000	0.60000
0.57130	0.65998	0.90000	0.70000
0.57128	0.66000	0.90000	0.80000
0.57235	0.66001	0.80000	0.70000
0.57243	0.65999	0.70000	0.60000
0.57294	0.66001	0.60000	0.50000
0.57393	0.66002	0.70000	0.60000
0.57368	0.66003	0.80000	0.70000
0.57394	0.66002	0.70000	0.80000
0.57415	0.66001	0.60000	0.70000
0.57488	0.66002	0.70000	0.60000
0.57482	0.66003	0.80000	0.70000
0.57496	0.66007	0.70000	0.80000
0.57494	0.66007	0.80000	0.70000
0.57561	0.66008	0.90000	0.60000
0.57610	0.66007	0.80000	0.70000
0.57586	0.66008	0.90000	0.80000
0.57616	0.66008	0.80000	0.70000
0.57572	0.66008	0.70000	0.60000
0.57567	0.66008	0.80000	0.70000
0.57611	0.66008	0.70000	0.80000
0.57681	0.66009	0.60000	0.70000
0.57675	0.66006	0.70000	0.60000
0.57697	0.66006	0.60000	0.50000
0.57769	0.66004	0.50000	0.60000
0.57774	0.66004	0.60000	0.70000
0.57841	0.66006	0.50000	0.80000
0.57859	0.66009	0.40000	0.70000
0.57904	0.66009	0.50000	0.60000
0.57963	0.66010	0.60000	0.70000
0.57962	0.66011	0.50000	0.80000
0.57953	0.66006	0.60000	0.70000
0.57988	0.66008	0.70000	0.60000
0.58035	0.66008	0.60000	0.70000
0.58025	0.66006	0.50000	0.80000
0.58090	0.66006	0.40000	0.70000
0.58176	0.66007	0.50000	0.60000
0.58206	0.66009	0.40000	0.70000
0.58251	0.66009	0.50000	0.80000
0.58232	0.66006	0.60000	0.70000
0.58291	0.66009	0.50000	0.60000
0.58327	0.66008	0.40000	0.70000
0.58420	0.66007	0.50000	0.80000
0.58471	0.66008	0.60000	0.70000
0.58445	0.66008	0.50000	0.60000
0.58472	0.66006	0.60000	0.70000
0.58496	0.66006	0.50000	0.80000
0.58540	0.66006	0.40000	0.70000
0.58596	0.66005	0.50000	0.60000
0.58623	0.66005	0.60000	0.70000
0.58665	0.66006	0.50000	0.60000
0.58720	0.66004	0.40000	0.50000
0.58782	0.66006	0.50000	0.60000
0.58885	0.66005	0.40000	0.70000
0.58865	0.66004	0.30000	0.80000
0.58828	0.66002	0.40000	0.70000
0.58896	0.66002	0.50000	0.60000
0.58963	0.66003	0.40000	0.50000
0.59020	0.66000	0.50000	0.60000
0.59040	0.66001	0.60000	0.70000
0.59009	0.66001	0.50000	0.80000
0.59016	0.66000	0.60000	0.70000
0.59076	0.66003	0.70000	0.60000
0.59046	0.66004	0.60000	0.70000
0.59104	0.66006	0.70000	0.60000
0.59119	0.66004	0.80000	0.50000
0.59112	0.66005	0.70000	0.60000
0.59216	0.66003	0.60000	0.70000
0.59224	0.66003	0.50000	0.80000
0.59275	0.66006	0.60000	0.70000
0.59314	0.66005	0.70000	0.60000
0.59317	0.66008	0.80000	0.70000
0.59370	0.66008	0.70000	0.80000
0.59396	0.66008	0.60000	0.70000
0.59424	0.66008	0.50000	0.60000
0.59495	0.66008	0.60000	0.70000
0.59587	0.66008	0.50000	0.80000
0.59600	0.66005	0.40000	0.70000
0.59623	0.66004	0.50000	0.60000
0.59740	0.66005	0.60000	0.70000
0.59797	0.66000	0.70000	0.80000
0.59802	0.66001	0.60000	0.70000
0.59805	0.66001	0.50000	0.60000
0.59880	0.66000	0.60000	0.70000
0.59966	0.66001	0.70000	0.80000
0.59983	0.66002	0.80000	0.70000
0.60094	0.66002	0.90000	0.60000
0.60168	0.66001	0.80000	0.50000
0.60172	0.66000	0.90000	0.60000
0.60208	0.66002	0.90000	0.70000
0.60296	0.66002	0.80000	0.60000
0.60325	0.66004	0.70000	0.70000
0.60405	0.66001	0.80000	0.80000
0.60446	0.66001	0.70000	0.70000
0.60499	0.66003	0.60000	0.60000
0.60528	0.66002	0.50000	0.70000
0.60567	0.66002	0.60000	0.80000
0.60604	0.66002	0.70000	0.70000
0.60700	0.66002	0.80000	0.60000
0.60819	0.66003	0.70000	0.50000
0.60869	0.66002	0.80000	0.60000
0.60775	0.66003	0.70000	0.70000
0.60761	0.66003	0.60000	0.80000
0.60773	0.66003	0.70000	0.70000
0.60818	0.66003	0.80000	0.60000
0.60929	0.66003	0.70000	0.70000
0.60937	0.66001	0.60000	0.80000
0.60901	0.66005	0.70000	0.70000
0.61004	0.66003	0.60000	0.60000
0.61122	0.66002	0.50000	0.70000
0.61207	0.66001	0.60000	0.80000
0.61292	0.66003	0.70000	0.70000
0.61318	0.65999	0.60000	0.60000
0.61313	0.66001	0.50000	0.70000
0.61405	0.65998	0.60000	0.80000
0.61513	0.65997	0.50000	0.70000
0.61544	0.65997	0.60000	0.60000
0.61607	0.65995	0.70000	0.70000
0.61690	0.65996	0.60000	0.80000
0.61676	0.65998	0.50000	0.70000
0.61613	0.65999	0.60000	0.60000
0.61573	0.65998	0.70000	0.70000
0.61638	0.65999	0.60000	0.80000
0.61672	0.65998	0.50000	0.70000
0.61714	0.65996	0.60000	0.60000
0.61777	0.65996	0.70000	0.50000
0.61848	0.65997	0.80000	0.60000
0.61914	0.65999	0.70000	0.70000
0.62002	0.66001	0.60000	0.80000
0.62069	0.66002	0.70000	0.70000
0.62172	0.65999	0.80000	0.60000
0.62290	0.66002	0.70000	0.70000
0.62317	0.66004	0.60000	0.80000
0.62349	0.66002	0.50000	0.70000
0.62341	0.66001	0.60000	0.60000
0.62458	0.66001	0.70000	0.70000
0.62485	0.66001	0.80000	0.80000
0.62539	0.66002	0.70000	0.70000
0.62524	0.65999	0.60000	0.60000
0.62564	0.65997	0.50000	0.70000
0.62634	0.65997	0.60000	0.80000
0.62726	0.65998	0.70000	0.70000
0.62852	0.65998	0.80000	0.60000
0.62929	0.65998	0.70000	0.70000
0.62920	0.65998	0.80000	0.80000
0.63060	0.66000	0.90000	0.70000
0.63096	0.65999	0.80000	0.60000
0.63059	0.66000	0.70000	0.70000
0.63100	0.65998	0.80000	0.80000
0.63129	0.66003	0.70000	0.70000
0.63125	0.66003	0.60000	0.60000
0.63237	0.66004	0.70000	0.70000
0.63309	0.66003	0.80000	0.80000
0.63380	0.66002	0.70000	0.70000
0.63408	0.66000	0.60000	0.60000
0.63367	0.65999	0.70000	0.50000
0.63440	0.65998	0.80000	0.60000
0.63506	0.65996	0.70000	0.70000
0.63581	0.65997	0.60000	0.80000
0.63615	0.65997	0.70000	0.70000
0.63667	0.65998	0.80000	0.60000
0.63678	0.65997	0.90000	0.70000
0.63764	0.65997	0.80000	0.80000
0.63802	0.65996	0.90000	0.70000
0.63792	0.65997	0.80000	0.60000
0.63852	0.65995	0.70000	0.70000
0.63895	0.65998	0.80000	0.80000
0.63923	0.65997	0.90000	0.70000
0.63951	0.65996	0.90000	0.60000
0.63990	0.65998	0.80000	0.70000
0.64024	0.65997	0.70000	0.80000
0.64074	0.65994	0.60000	0.70000
0.64242	0.65993	0.70000	0.60000
0.64341	0.65993	0.80000	0.70000
0.64407	0.65993	0.70000	0.80000
0.64422	0.65993	0.60000	0.70000
0.64498	0.65995	0.70000	0.60000
0.64514	0.65996	0.80000	0.70000
0.64519	0.65995	0.70000	0.80000
0.64528	0.65993	0.60000	0.70000
0.64600	0.65993	0.70000	0.60000
0.64583	0.65992	0.80000	0.70000
0.64673	0.65992	0.70000	0.80000
0.64704	0.65990	0.60000	0.70000
0.64719	0.65990	0.70000	0.60000
0.64804	0.65991	0.80000	0.70000
0.64826	0.65990	0.70000	0.80000
0.64899	0.65988	0.80000	0.70000
0.64981	0.65989	0.90000	0.60000
0.65012	0.65990	0.80000	0.70000
0.65005	0.65993	0.70000	0.80000
0.64964	0.65994	0.80000	0.70000
0.64881	0.65993	0.90000	0.60000
0.64889	0.65996	0.80000	0.70000
0.64849	0.65997	0.70000	0.80000
0.64815	0.65995	0.60000	0.70000
0.64698	0.65998	0.70000	0.60000
0.64547	0.65998	0.60000	0.70000
0.64461	0.65997	0.50000	0.80000
0.64422	0.65996	0.60000	0.70000
0.64384	0.65997	0.70000	0.60000
0.64335	0.65996	0.60000	0.50000
0.64358	0.65996	0.50000	0.60000
0.64323	0.65999	0.60000	0.70000
0.64260	0.66001	0.70000	0.80000
0.64153	0.65999	0.60000	0.70000
0.64015	0.65997	0.50000	0.60000
0.63897	0.65994	0.40000	0.70000
0.63869	0.65997	0.50000	0.80000
0.63714	0.65996	0.40000	0.70000
0.63612	0.65995	0.50000	0.60000
0.63606	0.65995	0.60000	0.70000
0.63580	0.65995	0.50000	0.80000
0.63408	0.65998	0.40000	0.70000
0.63361	0.66001	0.50000	0.60000
0.63390	0.66000	0.60000	0.70000
0.63352	0.66002	0.50000	0.80000
0.63247	0.66002	0.60000	0.70000
0.63237	0.66006	0.70000	0.60000
0.63235	0.66006	0.80000	0.70000
0.63238	0.66006	0.70000	0.80000
0.63161	0.66008	0.80000	0.70000
0.63089	0.66010	0.90000	0.60000
0.63030	0.66010	0.80000	0.50000
0.63035	0.66008	0.70000	0.60000
0.63055	0.66008	0.60000	0.70000
0.62973	0.66009	0.50000	0.80000
0.62866	0.66009	0.60000	0.70000
0.62776	0.66007	0.70000	0.60000
0.62769	0.66007	0.80000	0.70000
0.62777	0.66006	0.70000	0.80000
0.62731	0.66005	0.60000	0.70000
0.62721	0.66006	0.70000	0.60000
0.62681	0.66007	0.80000	0.70000
0.62593	0.66010	0.70000	0.80000
0.62526	0.66011	0.60000	0.70000
0.62440	0.66011	0.70000	0.60000
0.62256	0.66011	0.60000	0.50000
0.62146	0.66009	0.50000	0.60000
0.62185	0.66009	0.60000	0.70000
0.62127	0.66006	0.70000	0.80000
0.62153	0.66006	0.80000	0.70000
0.62126	0.66003	0.70000	0.60000
0.62167	0.66004	0.60000	0.70000
0.62186	0.66005	0.50000	0.80000
0.62214	0.66005	0.60000	0.70000
0.62142	0.66002	0.70000	0.60000
0.62127	0.66003	0.80000	0.70000
0.62108	0.66003	0.70000	0.60000
0.62105	0.66001	0.80000	0.70000
0.62033	0.66002	0.70000	0.80000
0.61928	0.66002	0.60000	0.70000
0.61875	0.65999	0.70000	0.60000
0.61772	0.66001	0.80000	0.70000
0.61753	0.66003	0.70000	0.80000
0.61736	0.66004	0.60000	0.70000
0.61697	0.66005	0.70000	0.60000
0.61631	0.66009	0.80000	0.70000
0.61585	0.66010	0.70000	0.80000
0.61642	0.66008	0.60000	0.70000
0.61589	0.66008	0.50000	0.60000
0.61551	0.66008	0.60000	0.70000
0.61532	0.66008	0.70000	0.80000
0.61483	0.66008	0.60000	0.70000
0.61510	0.66008	0.50000	0.60000
0.61417	0.66006	0.60000	0.50000
0.61328	0.66008	0.70000	0.60000
0.61280	0.66007	0.60000	0.70000
0.61240	0.66007	0.70000	0.80000
0.61246	0.66007	0.80000	0.70000
0.61147	0.66005	0.70000	0.60000
0.61016	0.66003	0.60000	0.70000
0.60859	0.66002	0.50000	0.80000
0.60804	0.66002	0.40000	0.70000
0.60738	0.66002	0.50000	0.60000
0.60659	0.66002	0.60000	0.70000
0.60710	0.66006	0.50000	0.80000
0.60601	0.66003	0.60000	0.70000
0.60516	0.66002	0.70000	0.60000
0.60446	0.66003	0.80000	0.70000
0.60467	0.66003	0.70000	0.80000
0.60373	0.66003	0.60000	0.70000
0.60387	0.66005	0.50000	0.60000
0.60394	0.66005	0.60000	0.50000
0.60404	0.66007	0.70000	0.60000
0.60375	0.66006	0.80000	0.70000
0.60383	0.66005	0.70000	0.80000
0.60323	0.66006	0.60000	0.70000
0.60252	0.66005	0.50000	0.60000
0.60237	0.66009	0.60000	0.70000
0.60227	0.66010	0.70000	0.80000
0.60227	0.66010	0.60000	0.70000
0.60200	0.66010	0.50000	0.60000
0.60156	0.66010	0.60000	0.70000
0.60073	0.66010	0.70000	0.60000
0.60053	0.66010	0.80000	0.70000
0.60030	0.66009	0.70000	0.80000
0.59942	0.66011	0.60000	0.70000
0.59909	0.66009	0.70000	0.60000
0.59875	0.66008	0.60000	0.70000
0.59743	0.66008	0.50000	0.80000
0.59642	0.66007	0.40000	0.70000
0.59625	0.66008	0.30000	0.60000
0.59602	0.66008	0.40000	0.70000
0.59433	0.66009	0.50000	0.80000
0.59353	0.66010	0.60000	0.70000
0.59353	0.66008	0.50000	0.60000
0.59300	0.66007	0.60000	0.70000
0.59237	0.66005	0.70000	0.80000
0.59197	0.66004	0.60000	0.70000
0.59251	0.66004	0.50000	0.60000
0.59218	0.66005	0.60000	0.70000
0.59131	0.66004	0.70000	0.80000
0.59102	0.66005	0.60000	0.70000
0.59105	0.66004	0.70000	0.60000
0.59045	0.66002	0.80000	0.70000
0.58970	0.66003	0.90000	0.80000
0.58886	0.66003	0.80000	0.70000
0.58862	0.66003	0.70000	0.60000
0.58804	0.66002	0.60000	0.50000
0.58703	0.66006	0.70000	0.60000
0.58687	0.66006	0.60000	0.70000
0.58543	0.66009	0.50000	0.80000
0.58470	0.66008	0.60000	0.70000
0.58343	0.66009	0.70000	0.60000
0.58294	0.66009	0.60000	0.70000
0.58220	0.66007	0.70000	0.80000
0.58154	0.66010	0.80000	0.70000
0.58038	0.66011	0.70000	0.60000
0.57963	0.66009	0.60000	0.70000
0.57917	0.66010	0.70000	0.80000
0.57868	0.66012	0.60000	0.70000
0.57772	0.66014	0.50000	0.60000
0.57667	0.66013	0.60000	0.70000
0.57574	0.66014	0.70000	0.80000
0.57591	0.66019	0.80000	0.70000
0.57462	0.66019	0.70000	0.60000
0.57473	0.66017	0.60000	0.70000
0.57424	0.66018	0.50000	0.80000
0.57469	0.66017	0.60000	0.70000
0.57385	0.66019	0.70000	0.60000
0.57390	0.66023	0.60000	0.70000
0.57379	0.66020	0.70000	0.60000
0.57373	0.66020	0.80000	0.70000
0.57282	0.66021	0.70000	0.80000
0.57247	0.66017	0.60000	0.70000
0.57191	0.66020	0.70000	0.60000
0.57190	0.66020	0.80000	0.70000
0.57146	0.66021	0.70000	0.80000
0.57106	0.66021	0.80000	0.70000
0.56958	0.66020	0.70000	0.60000
0.56841	0.66022	0.60000	0.70000
0.56804	0.66025	0.50000	0.80000
0.56757	0.66024	0.60000	0.70000
0.56660	0.66022	0.70000	0.60000
0.56641	0.66024	0.60000	0.50000
0.56616	0.66022	0.50000	0.60000
0.56590	0.66022	0.40000	0.70000
0.56560	0.66022	0.50000	0.80000
0.56446	0.66023	0.60000	0.70000
0.56346	0.66024	0.70000	0.60000
0.56350	0.66027	0.60000	0.70000
0.56272	0.66028	0.50000	0.80000
0.56275	0.66027	0.40000	0.70000
0.56217	0.66027	0.50000	0.60000
0.56229	0.66027	0.60000	0.70000
0.56177	0.66029	0.70000	0.80000
0.56196	0.66029	0.80000	0.70000
0.56179	0.66031	0.70000	0.60000
0.56178	0.66033	0.80000	0.70000
0.56157	0.66038	0.90000	0.80000
0.56089	0.66036	0.80000	0.70000
0.56052	0.66038	0.70000	0.60000
0.55933	0.66036	0.60000	0.70000
0.55864	0.66035	0.70000	0.80000
0.55773	0.66036	0.80000	0.70000
0.55765	0.66034	0.70000	0.60000
0.55713	0.66035	0.60000	0.70000
0.55666	0.66036	0.70000	0.80000
0.55692	0.66035	0.80000	0.70000
0.55659	0.66035	0.70000	0.60000
0.55566	0.66036	0.60000	0.70000
0.55566	0.66037	0.70000	0.80000
0.55492	0.66036	0.80000	0.70000
0.55399	0.66037	0.90000	0.60000
0.55289	0.66034	0.80000	0.70000
0.55179	0.66030	0.70000	0.60000
0.55100	0.66032	0.60000	0.70000
0.55045	0.66031	0.70000	0.80000
0.55049	0.66033	0.80000	0.70000
0.54840	0.66033	0.70000	0.60000
0.55042	0.66033	0.60000	0.70000
0.55142	0.66032	0.70000	0.80000
0.55212	0.66031	0.80000	0.70000
0.55212	0.66030	0.70000	0.60000
0.55295	0.66031	0.60000	0.70000
0.55359	0.66031	0.70000	0.80000
0.55466	0.66031	0.80000	0.70000
0.55464	0.66026	0.90000	0.60000
0.55446	0.66029	0.80000	0.70000
0.55475	0.66028	0.70000	0.80000
0.55481	0.66029	0.60000	0.70000
0.55548	0.66029	0.70000	0.60000
0.55496	0.66029	0.80000	0.70000
0.55617	0.66030	0.70000	0.80000
0.55615	0.66031	0.80000	0.70000
0.55600	0.66031	0.90000	0.60000
0.55647	0.66034	0.80000	0.70000
0.55759	0.66033	0.70000	0.80000
0.55810	0.66030	0.80000	0.70000
0.55892	0.66029	0.70000	0.60000
0.55945	0.66027	0.80000	0.70000
0.56041	0.66028	0.90000	0.80000
0.56055	0.66029	0.80000	0.70000
0.56112	0.66027	0.70000	0.60000
0.56189	0.66026	0.60000	0.50000
0.56306	0.66026	0.70000	0.60000
0.56353	0.66024	0.80000	0.70000
0.56339	0.66026	0.90000	0.80000
0.56370	0.66025	0.80000	0.70000
0.56446	0.66023	0.70000	0.60000
0.56481	0.66025	0.60000	0.70000
0.56542	0.66028	0.70000	0.80000
0.56598	0.66029	0.60000	0.70000
0.56714	0.66030	0.50000	0.60000
0.56700	0.66032	0.60000	0.70000
0.56763	0.66032	0.70000	0.80000
0.56801	0.66031	0.60000	0.70000
0.56769	0.66029	0.50000	0.60000
0.56791	0.66031	0.40000	0.70000
0.56734	0.66029	0.50000	0.80000
0.56792	0.66030	0.40000	0.70000
0.56842	0.66032	0.50000	0.60000
0.56961	0.66035	0.60000	0.70000
0.57026	0.66034	0.70000	0.80000
0.57074	0.66036	0.60000	0.70000
0.57155	0.66038	0.70000	0.60000
0.57226	0.66040	0.80000	0.70000
0.57371	0.66042	0.90000	0.80000
0.57435	0.66043	0.80000	0.70000
0.57487	0.66041	0.70000	0.60000
0.57561	0.66040	0.80000	0.70000
0.57517	0.66043	0.70000	0.80000
0.57538	0.66045	0.60000	0.70000
0.57616	0.66045	0.70000	0.60000
0.57656	0.66044	0.80000	0.70000
0.57608	0.66045	0.90000	0.80000
0.57581	0.66042	0.80000	0.70000
0.57564	0.66045	0.70000	0.60000
0.57634	0.66043	0.80000	0.70000
0.57622	0.66042	0.90000	0.60000
0.57654	0.66043	0.80000	0.70000
0.57635	0.66042	0.70000	0.80000
0.57740	0.66042	0.60000	0.70000
0.57695	0.66042	0.70000	0.60000
0.57720	0.66040	0.80000	0.70000
0.57878	0.66039	0.90000	0.80000
0.57898	0.66041	0.90000	0.70000
0.57945	0.66042	0.80000	0.60000
0.58019	0.66046	0.90000	0.70000
0.58038	0.66046	0.90000	0.80000
0.58224	0.66046	0.90000	0.70000
0.58160	0.66044	0.90000	0.60000
0.58201	0.66046	0.80000	0.70000
0.58246	0.66046	0.70000	0.80000
0.58311	0.66045	0.60000	0.70000
0.58350	0.66047	0.70000	0.60000
0.58441	0.66047	0.80000	0.70000
0.58412	0.66046	0.70000	0.80000
0.58514	0.66043	0.60000	0.70000
0.58571	0.66042	0.70000	0.60000
0.58575	0.66043	0.60000	0.70000
0.58590	0.66042	0.70000	0.60000
0.58667	0.66042	0.80000	0.70000
0.58804	0.66041	0.70000	0.80000
0.58838	0.66042	0.60000	0.70000
0.58933	0.66040	0.50000	0.60000
0.58948	0.66041	0.60000	0.70000
0.58999	0.66041	0.70000	0.60000
0.59022	0.66042	0.60000	0.70000
0.59011	0.66044	0.50000	0.80000
0.58929	0.66044	0.60000	0.70000
0.58959	0.66044	0.70000	0.60000
0.59039	0.66046	0.80000	0.70000
0.59105	0.66045	0.70000	0.80000
0.59045	0.66046	0.80000	0.70000
0.59082	0.66047	0.90000	0.60000
0.59100	0.66047	0.80000	0.50000
0.59155	0.66049	0.70000	0.60000
0.59163	0.66048	0.60000	0.70000
0.59222	0.66047	0.70000	0.60000
0.59253	0.66046	0.80000	0.70000
0.59380	0.66045	0.70000	0.80000
0.59373	0.66046	0.60000	0.70000
0.59258	0.66048	0.50000	0.60000
0.59365	0.66048	0.40000	0.70000
0.59399	0.66046	0.50000	0.80000
0.59466	0.66046	0.60000	0.70000
0.59544	0.66045	0.70000	0.60000
0.59630	0.66045	0.60000	0.50000
0.59739	0.66044	0.70000	0.60000
0.59836	0.66045	0.80000	0.70000
0.59941	0.66046	0.70000	0.80000
0.59921	0.66046	0.60000	0.70000
0.60031	0.66046	0.50000	0.60000
0.60091	0.66046	0.60000	0.70000
0.60209	0.66046	0.70000	0.60000
0.60225	0.66046	0.60000	0.50000
0.60338	0.66048	0.50000	0.60000
0.60392	0.66049	0.40000	0.70000
0.60429	0.66049	0.50000	0.60000
0.60470	0.66048	0.60000	0.50000
0.60515	0.66047	0.70000	0.60000
0.60562	0.66046	0.80000	0.70000
0.60617	0.66045	0.70000	0.80000
0.60723	0.66043	0.80000	0.70000
0.60751	0.66041	0.90000	0.60000
0.60762	0.66042	0.80000	0.70000
0.60756	0.66042	0.70000	0.80000
0.60794	0.66041	0.60000	0.70000
0.60807	0.66039	0.70000	0.60000
0.60904	0.66038	0.80000	0.70000
0.60915	0.66037	0.70000	0.80000
0.60968	0.66035	0.80000	0.70000
0.61017	0.66034	0.90000	0.60000
0.61033	0.66032	0.80000	0.70000
0.61103	0.66034	0.70000	0.80000
0.61113	0.66032	0.80000	0.70000
0.61167	0.66033	0.70000	0.60000
0.61269	0.66033	0.60000	0.70000
0.61319	0.66034	0.70000	0.80000
0.61353	0.66035	0.60000	0.70000
0.61356	0.66038	0.50000	0.60000
0.61337	0.66038	0.60000	0.70000
0.61377	0.66036	0.70000	0.80000
0.61454	0.66033	0.80000	0.70000
0.61558	0.66032	0.70000	0.60000
0.61649	0.66031	0.80000	0.70000
0.61656	0.66033	0.90000	0.80000
0.61675	0.66033	0.80000	0.70000
0.61722	0.66033	0.70000	0.60000
0.61723	0.66032	0.60000	0.70000
0.61821	0.66034	0.50000	0.80000
0.61905	0.66032	0.60000	0.70000
0.61857	0.66033	0.50000	0.60000
0.61902	0.66031	0.40000	0.70000
0.61968	0.66028	0.50000	0.80000
0.61992	0.66025	0.60000	0.70000
0.62081	0.66024	0.50000	0.60000
0.62215	0.66024	0.40000	0.70000
0.62258	0.66022	0.30000	0.80000
0.62256	0.66025	0.40000	0.70000
0.62224	0.66025	0.50000	0.60000
0.62268	0.66025	0.60000	0.70000
0.62405	0.66026	0.70000	0.80000
0.62425	0.66026	0.80000	0.70000
0.62477	0.66026	0.70000	0.60000
0.62512	0.66027	0.60000	0.70000
0.62520	0.66027	0.70000	0.80000
0.62547	0.66025	0.60000	0.70000
0.62622	0.66024	0.70000	0.60000
0.62714	0.66025	0.60000	0.70000
0.62917	0.66025	0.50000	0.80000
0.62915	0.66028	0.40000	0.70000
0.63052	0.66025	0.50000	0.60000
0.63087	0.66023	0.60000	0.70000
0.63133	0.66024	0.70000	0.80000
0.63173	0.66023	0.60000	0.70000
0.63260	0.66024	0.70000	0.60000
0.63326	0.66027	0.80000	0.70000
0.63342	0.66026	0.90000	0.80000
0.63419	0.66027	0.80000	0.70000
0.63460	0.66030	0.70000	0.60000
0.63470	0.66032	0.80000	0.70000
0.63575	0.66032	0.90000	0.80000
0.63607	0.66034	0.80000	0.70000
0.63705	0.66032	0.70000	0.60000
0.63715	0.66033	0.60000	0.70000
0.63748	0.66032	0.70000	0.80000
0.63844	0.66034	0.60000	0.70000
0.63890	0.66033	0.50000	0.60000
0.63961	0.66032	0.60000	0.70000
0.63970	0.66032	0.70000	0.80000
0.64065	0.66030	0.80000	0.70000
0.64075	0.66032	0.70000	0.60000
0.64158	0.66036	0.60000	0.70000
0.64233	0.66039	0.50000	0.80000
0.64266	0.66039	0.60000	0.70000
0.64370	0.66039	0.70000	0.60000
0.64381	0.66044	0.80000	0.70000
0.64492	0.66041	0.70000	0.80000
0.64515	0.66041	0.60000	0.70000
0.64559	0.66038	0.70000	0.60000
0.64523	0.66040	0.60000	0.70000
0.64616	0.66040	0.70000	0.80000
0.64655	0.66040	0.80000	0.70000
0.64701	0.66039	0.70000	0.60000
0.64766	0.66040	0.60000	0.70000
0.64845	0.66039	0.70000	0.80000
0.64810	0.66037	0.80000	0.70000
0.64900	0.66038	0.70000	0.60000
0.65019	0.66043	0.60000	0.70000
0.65014	0.66040	0.50000	0.80000
0.64852	0.66038	0.60000	0.70000
0.64751	0.66039	0.70000	0.60000
0.64589	0.66043	0.80000	0.70000
0.64497	0.66040	0.70000	0.80000
0.64372	0.66041	0.60000	0.70000
0.64255	0.66040	0.50000	0.60000
0.64143	0.66043	0.60000	0.70000
0.63982	0.66043	0.70000	0.80000
0.63885	0.66041	0.80000	0.70000
0.63857	0.66038	0.70000	0.60000
0.63742	0.66038	0.80000	0.70000
0.63603	0.66039	0.70000	0.80000
0.63509	0.66039	0.60000	0.70000
0.63422	0.66040	0.70000	0.60000
0.63366	0.66039	0.60000	0.70000
0.63355	0.66039	0.50000	0.80000
0.63291	0.66040	0.60000	0.70000
0.63150	0.66039	0.50000	0.60000
0.63055	0.66042	0.40000	0.70000
0.62964	0.66044	0.50000	0.80000
0.62944	0.66043	0.60000	0.70000
0.62891	0.66046	0.70000	0.60000
0.62878	0.66046	0.60000	0.70000
0.62844	0.66046	0.50000	0.80000
0.62611	0.66045	0.40000	0.70000
0.62494	0.66045	0.50000	0.60000
0.62402	0.66045	0.40000	0.70000
0.62330	0.66045	0.50000	0.80000
0.62284	0.66044	0.60000	0.70000
0.62226	0.66042	0.50000	0.60000
0.62085	0.66040	0.40000	0.70000
0.61946	0.66038	0.50000	0.80000
0.61734	0.66036	0.60000	0.70000
0.61593	0.66036	0.70000	0.60000
0.61518	0.66037	0.80000	0.70000
0.61385	0.66039	0.70000	0.80000
0.61305	0.66038	0.80000	0.70000
0.61209	0.66037	0.90000	0.60000
0.61086	0.66038	0.80000	0.70000
0.60964	0.66035	0.70000	0.80000
0.60841	0.66036	0.80000	0.70000
0.60712	0.66039	0.70000	0.60000
0.60717	0.66040	0.60000	0.70000
0.60697	0.66037	0.50000	0.80000
0.60546	0.66037	0.40000	0.70000
0.60503	0.66037	0.50000	0.60000
0.60426	0.66039	0.60000	0.50000
0.60315	0.66038	0.70000	0.60000
0.60178	0.66037	0.60000	0.70000
0.60033	0.66036	0.50000	0.80000
0.59893	0.66036	0.60000	0.70000
0.59792	0.66035	0.70000	0.60000
0.59749	0.66037	0.60000	0.70000
0.59652	0.66040	0.50000	0.80000
0.59549	0.66039	0.60000	0.70000
0.59418	0.66038	0.50000	0.60000
0.59372	0.66039	0.40000	0.50000
0.59263	0.66039	0.50000	0.60000
0.59140	0.66041	0.60000	0.70000
0.59008	0.66043	0.50000	0.60000
0.58908	0.66043	0.40000	0.70000
0.58760	0.66044	0.50000	0.80000
0.58652	0.66044	0.60000	0.70000
0.58640	0.66046	0.70000	0.60000
0.58557	0.66045	0.60000	0.70000
0.58395	0.66047	0.50000	0.80000
0.58272	0.66047	0.60000	0.70000
0.58201	0.66046	0.50000	0.60000
0.58045	0.66048	0.60000	0.70000
0.57912	0.66046	0.70000	0.80000
0.57791	0.66049	0.60000	0.70000
0.57699	0.66050	0.70000	0.60000
0.57664	0.66052	0.60000	0.70000
0.57577	0.66050	0.50000	0.80000
0.57541	0.66050	0.60000	0.70000
0.57403	0.66052	0.70000	0.60000
0.57321	0.66049	0.60000	0.70000
0.57223	0.66048	0.70000	0.80000
0.57211	0.66048	0.80000	0.70000
0.57167	0.66048	0.70000	0.60000
0.57040	0.66046	0.80000	0.70000
0.56916	0.66047	0.90000	0.80000
0.56895	0.66046	0.80000	0.70000
0.56802	0.66048	0.90000	0.60000
0.56720	0.66049	0.80000	0.70000
0.56577	0.66048	0.70000	0.80000
0.56340	0.66049	0.80000	0.70000
